ID,sample_id,花名,月份,朝代,作者,诗名,snow_polarity_analysis,snow_polarity_poem,snow_polarity_combined,snow_sentiment_analysis,dominant_emotion_analysis,dominant_emotion_poem,dominant_emotion_combined,dominant_score_analysis,emo_joy,emo_sorrow,emo_longing,emo_bold,emo_elegant,emo_serene,emo_resentment,emo_anxiety,emotion_vec_analysis,emotion_vec_poem,emotion_vec_combined
748,112,木槿,七月,唐,李商隐,槿 花(其-),1.0,1.0,1.0,positive,elegant,anxiety,elegant,0.0135,0.003008,0.005639,0.0,0.003008,0.013534,0.0,0.005639,0.0,"{""joy"": 0.003008, ""sorrow"": 0.005639, ""longing"": 0.0, ""bold"": 0.003008, ""elegant"": 0.013534, ""serene"": 0.0, ""resentment"": 0.005639, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0135}","{""joy"": 0.0, ""sorrow"": 0.030769, ""longing"": 0.0, ""bold"": 0.020513, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.058974, ""dominant_emotion"": ""anxiety"", ""dominant_score"": 0.059}","{""joy"": 0.002623, ""sorrow"": 0.008852, ""longing"": 0.0, ""bold"": 0.005246, ""elegant"": 0.011803, ""serene"": 0.0, ""resentment"": 0.004918, ""anxiety"": 0.007541, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0118}"
764,113,蓼花,七月,宋,宋祁,蓼 花,1.0,0.9962,1.0,positive,resentment,joy,resentment,0.006,0.004781,0.0,0.0,0.0,0.0,0.003984,0.005976,0.005976,"{""joy"": 0.004781, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.003984, ""resentment"": 0.005976, ""anxiety"": 0.005976, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.006}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.004743, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.003953, ""resentment"": 0.005929, ""anxiety"": 0.005929, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.0059}"
783,114,芦花,七月,明,徐,芦 花,1.0,0.9991,1.0,positive,longing,joy,longing,0.0099,0.0,0.0,0.009868,0.0,0.0,0.0,0.007895,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.009868, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.007895, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0099}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.009317, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.007453, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0093}"
789,115,金银花,七月,清,王夫之,金钗股,1.0,0.9971,1.0,positive,joy,joy,joy,0.0163,0.016327,0.0,0.0,0.0,0.010204,0.0,0.0,0.0,"{""joy"": 0.016327, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.010204, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0163}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.015, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.009375, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.015}"
791,116,曼陀罗,七月,宋,陈与义,曼陀罗,1.0,0.9999,1.0,positive,joy,joy,joy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}"
768,117,蓼花,七月,清,朱彝尊,迷仙引,1.0,1.0,1.0,positive,elegant,joy,elegant,0.0242,0.006593,0.0,0.0,0.0,0.024176,0.005495,0.0,0.0,"{""joy"": 0.006593, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.024176, ""serene"": 0.005495, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0242}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.005742, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.021053, ""serene"": 0.004785, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0211}"
770,118,蓼花,七月,清,杨芳灿,水龙吟蓼花,1.0,0.9906,1.0,positive,longing,joy,longing,0.0171,0.0,0.00411,0.017123,0.0,0.012329,0.0,0.0,0.006849,"{""joy"": 0.0, ""sorrow"": 0.00411, ""longing"": 0.017123, ""bold"": 0.0, ""elegant"": 0.012329, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.006849, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0171}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.003681, ""longing"": 0.015337, ""bold"": 0.0, ""elegant"": 0.011043, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.006135, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0153}"
774,119,鸡冠花,七月,元,姚文奂,题画鸡冠花,1.0,0.9971,1.0,positive,joy,joy,joy,0.0129,0.012865,0.0,0.0,0.007018,0.0,0.0,0.0,0.0,"{""joy"": 0.012865, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.007018, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0129}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.012429, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.00678, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0124}"
781,120,紫薇,七月,宋,陆游,紫 薇,1.0,0.9964,1.0,positive,bold,joy,bold,0.0127,0.0,0.0,0.0,0.012739,0.0,0.006369,0.0,0.010191,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.012739, ""elegant"": 0.0, ""serene"": 0.006369, ""resentment"": 0.0, ""anxiety"": 0.010191, ""dominant_emotion"": ""bold"", ""dominant_score"": 0.0127}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.012121, ""elegant"": 0.0, ""serene"": 0.006061, ""resentment"": 0.0, ""anxiety"": 0.009697, ""dominant_emotion"": ""bold"", ""dominant_score"": 0.0121}"
800,121,桂花,八月,宋,苏轼,八月十七日天竺山送桂花分贈元素,1.0,0.9515,1.0,positive,elegant,joy,elegant,0.0077,0.0,0.0,0.004292,0.0,0.007725,0.004292,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.004292, ""bold"": 0.0, ""elegant"": 0.007725, ""serene"": 0.004292, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0077}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.004082, ""bold"": 0.0, ""elegant"": 0.007347, ""serene"": 0.004082, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0073}"
804,122,桂花,八月,唐,白居易,东城桂,1.0,0.9473,1.0,positive,serene,joy,serene,0.0066,0.0,0.0,0.0,0.0,0.004983,0.006645,0.001661,0.002658,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.004983, ""serene"": 0.006645, ""resentment"": 0.001661, ""anxiety"": 0.002658, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0066}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.00487, ""serene"": 0.006494, ""resentment"": 0.001623, ""anxiety"": 0.002597, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0065}"
817,123,桂花,八月,宋,吴文英,古香慢,1.0,1.0,1.0,positive,anxiety,joy,anxiety,0.0078,0.0,0.0,0.0,0.006061,0.0,0.0,0.0,0.007828,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.006061, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.007828, ""dominant_emotion"": ""anxiety"", ""dominant_score"": 0.0078}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.005687, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.007346, ""dominant_emotion"": ""anxiety"", ""dominant_score"": 0.0073}"
824,124,秋葵,八月,宋,晏殊,菩萨蛮,1.0,0.86,1.0,positive,elegant,joy,elegant,0.0069,0.0,0.0,0.0,0.001717,0.006867,0.001502,0.0,0.002575,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.001717, ""elegant"": 0.006867, ""serene"": 0.001502, ""resentment"": 0.0, ""anxiety"": 0.002575, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0069}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.001674, ""elegant"": 0.006695, ""serene"": 0.001464, ""resentment"": 0.0, ""anxiety"": 0.00251, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0067}"
827,125,滴滴金,八月,宋,陶弱,滴滴金,1.0,0.3293,1.0,positive,joy,joy,joy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}"
829,126,金钱花,八月,唐,罗隐,咏金钱花,1.0,0.2637,1.0,positive,resentment,joy,resentment,0.0114,0.00427,0.0,0.0,0.00427,0.0,0.0,0.011388,0.0,"{""joy"": 0.00427, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.00427, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.011388, ""anxiety"": 0.0, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.0114}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.004211, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.004211, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.011228, ""anxiety"": 0.0, ""dominant_emotion"": ""resentment"", ""dominant_score"": 0.0112}"
832,127,蘋花,八月,清,岑霁,蘋 花,1.0,0.5,1.0,positive,longing,joy,longing,0.0076,0.0,0.0,0.007576,0.0,0.0,0.00303,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.007576, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.00303, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0076}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.007576, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.00303, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0076}"
857,128,菊花,八月,明,陈宪章,晚香轩,1.0,0.1722,1.0,positive,bold,joy,bold,0.0099,0.0,0.0,0.0,0.009854,0.00438,0.0,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.009854, ""elegant"": 0.00438, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""bold"", ""dominant_score"": 0.0099}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.009278, ""elegant"": 0.004124, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""bold"", ""dominant_score"": 0.0093}"
856,129,菊花,八月,明,高启,晚香轩,1.0,0.9997,1.0,positive,elegant,joy,elegant,0.0067,0.0,0.0,0.0,0.0,0.006691,0.0,0.0,0.002974,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.006691, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.002974, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0067}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.006294, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.002797, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0063}"
798,130,桂花,八月,宋,曾几,岩 桂,1.0,1.0,1.0,positive,elegant,joy,elegant,0.0271,0.00543,0.0,0.0,0.0,0.027149,0.0,0.0,0.0,"{""joy"": 0.00543, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.027149, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0271}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.005106, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.025532, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0255}"
853,131,菊花,八月,唐,李山甫,刘员外寄移菊,1.0,0.5,1.0,positive,serene,joy,serene,0.0038,0.0,0.0,0.0,0.0,0.0,0.003846,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.003846, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0038}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.003846, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0038}"
796,132,桂花,八月,元,倪瓒,桂 花,1.0,0.6954,1.0,positive,elegant,joy,elegant,0.0059,0.001279,0.003069,0.0,0.0,0.005882,0.002813,0.0,0.001918,"{""joy"": 0.001279, ""sorrow"": 0.003069, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.005882, ""serene"": 0.002813, ""resentment"": 0.0, ""anxiety"": 0.001918, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0059}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.001259, ""sorrow"": 0.003023, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.005793, ""serene"": 0.002771, ""resentment"": 0.0, ""anxiety"": 0.001889, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0058}"
850,133,菊花,八月,明,文森,九 日,1.0,0.9997,1.0,positive,serene,joy,serene,0.0175,0.004762,0.0,0.005952,0.0,0.003175,0.01746,0.001984,0.0,"{""joy"": 0.004762, ""sorrow"": 0.0, ""longing"": 0.005952, ""bold"": 0.0, ""elegant"": 0.003175, ""serene"": 0.01746, ""resentment"": 0.001984, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0175}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.00458, ""sorrow"": 0.0, ""longing"": 0.005725, ""bold"": 0.0, ""elegant"": 0.003053, ""serene"": 0.016794, ""resentment"": 0.001908, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0168}"
793,134,桂花,八月,唐,李白,咏 桂,1.0,0.9419,1.0,positive,elegant,joy,elegant,0.0211,0.003125,0.0,0.0,0.0,0.021094,0.0,0.0,0.0,"{""joy"": 0.003125, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.021094, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0211}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.002952, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.019926, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0199}"
792,135,桂花,八月,唐,王绩,春桂问答二首,1.0,0.1038,1.0,positive,sorrow,joy,sorrow,0.0113,0.008962,0.011321,0.0,0.0,0.003774,0.0,0.0,0.0,"{""joy"": 0.008962, ""sorrow"": 0.011321, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.003774, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0113}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.00852, ""sorrow"": 0.010762, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.003587, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0108}"
813,136,桂花,八月,宋,谢懋,霜天晓角,1.0,0.9918,1.0,positive,elegant,joy,elegant,0.0264,0.0176,0.0,0.0,0.0,0.0264,0.0,0.0,0.0,"{""joy"": 0.0176, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0264, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0264}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.01673, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.025095, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0251}"
839,137,菊花,九月,明,李东阳,墨菊二首(其二),1.0,0.9826,1.0,positive,elegant,joy,elegant,0.008,0.0,0.0,0.0,0.0,0.008021,0.005348,0.0,0.004278,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.008021, ""serene"": 0.005348, ""resentment"": 0.0, ""anxiety"": 0.004278, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.008}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.007538, ""serene"": 0.005025, ""resentment"": 0.0, ""anxiety"": 0.00402, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0075}"
903,138,雁来红,九月,清,边浴礼,绛都春,1.0,1.0,1.0,positive,longing,longing,longing,0.0096,0.004813,0.008021,0.009626,0.0,0.004278,0.005348,0.0,0.0,"{""joy"": 0.004813, ""sorrow"": 0.008021, ""longing"": 0.009626, ""bold"": 0.0, ""elegant"": 0.004278, ""serene"": 0.005348, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0096}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.081818, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0818}","{""joy"": 0.004545, ""sorrow"": 0.007576, ""longing"": 0.013636, ""bold"": 0.0, ""elegant"": 0.00404, ""serene"": 0.005051, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0136}"
840,139,菊花,九月,南朝梁,萧纲,采菊篇,1.0,0.9987,1.0,positive,joy,joy,joy,0.0105,0.01048,0.0,0.0,0.0,0.0,0.008734,0.0,0.0,"{""joy"": 0.01048, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.008734, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0105}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.01, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.008333, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.01}"
